#geneID	KO/WT_0h	KO/WT_2h	KO/WT_6h	KO/WT_12h	KO/WT_18h	KO/WT_24h
ENSMUSG00000030000	-0.197517	-0.469689	-0.025871	0.119641	0.275008	-0.145839
ENSMUSG00000030004	0.003449	-0.406481	-0.156988	0.021001	-0.232819	-0.244002
ENSMUSG00000030007	-0.188194	0.032677	-1.001645	0.347471	-0.857874	0.871708
ENSMUSG00000030017	0.724509	-0.120383	0.203051	-0.064738	0.187387	-0.011736
ENSMUSG00000030019	0.123804	-0.382146	0.440516	0.312837	-0.434542	-0.034250
ENSMUSG00000030020	0.271866	0.431550	-0.047833	-0.353049	0.332103	-0.063862
ENSMUSG00000030029	0.028393	0.042083	0.178336	0.200977	0.270005	0.090395
ENSMUSG00000030031	0.205854	-0.098207	-0.418127	-0.053095	0.327021	-0.501835
ENSMUSG00000030034	-0.019144	0.400066	0.027257	-0.235328	0.293665	0.320513
ENSMUSG00000030036	0.207314	-0.410665	-0.153623	0.011068	0.096435	-0.558319
ENSMUSG00000030037	0.253736	-0.431139	-0.063933	-0.197450	0.187949	-0.430040
ENSMUSG00000030042	-0.475300	-0.232476	-0.700318	0.409496	0.339065	-0.148955
ENSMUSG00000030043	0.559025	0.380222	-0.001864	0.544583	0.089971	0.610936
ENSMUSG00000030045	-0.647049	-0.255959	0.200426	0.091076	0.340727	0.079737
ENSMUSG00000030046	0.179912	0.402242	0.375073	-0.574514	-0.536252	-0.489357
ENSMUSG00000030047	-0.351125	0.200055	0.404235	0.318964	-0.339810	-0.168366
ENSMUSG00000030054	-0.062260	0.182248	0.135581	-0.197280	-0.476379	0.242211
ENSMUSG00000030055	-0.367180	-0.215127	0.462603	0.395252	-0.082204	-1.019647
ENSMUSG00000030056	-0.008522	-0.390606	0.216444	-0.397004	0.112150	0.038456
ENSMUSG00000030058	0.248042	-0.133069	0.204367	0.117937	-0.073474	-0.002639
ENSMUSG00000030059	-0.068375	0.331176	-0.416645	-0.009782	0.303154	-0.050800
ENSMUSG00000030061	-0.091131	0.381563	-0.068476	-0.509392	-0.381006	0.008992
ENSMUSG00000030062	-0.236370	0.006171	-0.099377	0.691352	-0.234740	-0.304018
ENSMUSG00000030067	-0.034197	-0.372914	0.291493	-0.045505	0.108578	0.180358
ENSMUSG00000030069	0.732579	-0.358301	-0.139525	-0.731408	-0.144509	-0.401108
ENSMUSG00000030075	-0.186625	0.243454	0.297135	-0.586688	-0.572370	0.044423
ENSMUSG00000030079	0.106867	0.375146	0.113945	-0.393803	0.407927	0.198450
ENSMUSG00000030084	-0.218490	-0.052300	-0.161409	-0.121897	-0.532854	-0.058573
ENSMUSG00000030088	0.358142	0.262117	-0.393562	0.387017	0.075233	0.214812
ENSMUSG00000030091	0.285752	-0.207364	-0.832729	-0.015307	0.024158	0.880825
ENSMUSG00000030093	0.188900	0.169722	-0.231645	0.384236	-0.172937	0.315508
ENSMUSG00000030094	-0.099093	0.223010	-0.223282	-0.117207	-0.682225	0.127899
ENSMUSG00000030096	-0.442283	-0.029753	0.053417	-0.164117	-0.849767	0.033279
ENSMUSG00000030098	-0.246269	-0.172047	0.060801	-0.429508	0.070440	0.585575
ENSMUSG00000030101	-0.334426	-0.426928	-0.146228	-0.068252	-0.181421	0.039677
ENSMUSG00000030102	-0.249163	0.195438	-0.393627	0.722715	0.677936	0.490753
ENSMUSG00000030103	0.221415	0.255114	0.346087	-0.035844	0.432192	-0.213418
ENSMUSG00000030105	0.443276	0.010814	-0.182292	0.097504	-0.533627	-0.838137
ENSMUSG00000030107	-0.273712	-0.256918	-0.249783	-0.396725	-0.116871	-0.071773
ENSMUSG00000030108	-0.326894	-0.285465	0.366444	-0.323216	-0.516830	-0.013541
ENSMUSG00000030109	-0.289974	0.297218	-0.591928	0.067649	-0.451338	-0.707081
ENSMUSG00000030110	-0.541173	-0.003865	0.437473	-0.123076	-0.016460	0.078339
ENSMUSG00000030111	-0.146768	0.809744	-0.254989	0.167940	0.126189	-0.243108
ENSMUSG00000030116	0.031279	0.465733	-0.189699	-0.284703	-0.158060	0.203601
ENSMUSG00000030117	-0.580919	0.241610	0.519515	0.384175	0.649036	-0.358669
ENSMUSG00000030123	0.319353	0.616600	-0.080500	0.461199	0.182884	-0.264135
ENSMUSG00000030124	-0.196566	0.224032	0.212620	-0.231699	0.771342	-0.052975
ENSMUSG00000030127	-0.395313	0.017566	-0.566336	-0.089191	-0.474412	0.273472
ENSMUSG00000030137	0.037152	0.564397	-0.128794	0.744190	-0.308223	-0.019510
ENSMUSG00000030138	-0.127451	0.347417	-0.083208	0.250481	-0.197361	0.066529
ENSMUSG00000030142	-0.498226	0.139488	-0.079716	-0.324909	-0.108016	-0.370596
ENSMUSG00000030144	0.190629	-0.154623	0.812022	0.159166	0.193545	-0.156281
ENSMUSG00000030147	-0.074387	0.415218	0.199287	-0.277527	-0.058356	-0.099896
ENSMUSG00000030149	-0.344258	0.293230	0.303694	-0.099135	0.197778	-0.310215
ENSMUSG00000030159	0.224176	0.037334	-0.204056	0.359374	0.512802	-0.095569
ENSMUSG00000030161	-0.355664	-0.121094	-0.415988	0.370810	0.105784	-0.124038
ENSMUSG00000030162	-0.635003	-0.404596	0.195106	0.354559	0.037059	-0.184646
ENSMUSG00000030165	-0.262548	-0.122358	-0.024573	0.027032	-0.013094	-0.295850
ENSMUSG00000030166	-0.282481	0.446924	-0.115677	0.201244	0.203208	-0.071762
ENSMUSG00000030167	0.317394	-0.293336	0.118004	-0.709806	-0.300656	-0.313579
ENSMUSG00000030168	-0.115688	0.130624	-0.034897	-0.345281	0.296951	0.331649
ENSMUSG00000030170	0.132774	0.037762	0.127440	-0.041674	0.298805	-0.120505
ENSMUSG00000030172	-0.550648	-0.109653	-0.597337	0.151557	0.162290	-0.657347
ENSMUSG00000030180	0.572250	0.085051	-0.349259	0.177360	-0.263757	-0.087868
ENSMUSG00000030189	0.263809	-0.984449	0.273678	0.852429	-0.040157	-0.328581
ENSMUSG00000030201	-0.151394	-0.024039	-0.818225	0.539142	-0.290296	-0.050318
ENSMUSG00000030203	-0.543270	0.830469	0.071706	-0.021476	-0.101419	-0.190789
ENSMUSG00000030204	0.366744	0.397163	-0.258371	-0.093605	-0.421646	-0.254041
ENSMUSG00000030208	0.011237	0.305757	-0.161550	-0.235254	0.339523	-0.101689
ENSMUSG00000030209	-0.268537	-0.612647	-0.317651	0.085195	0.079065	-0.123703
ENSMUSG00000030213	0.118347	-0.505393	0.152282	0.420692	-0.111248	-0.675508
ENSMUSG00000030214	-0.331579	-0.364993	0.161410	-0.048719	0.375656	0.139282
ENSMUSG00000030216	-0.176644	0.021876	-0.328125	-0.126213	-0.136714	0.979189
ENSMUSG00000030217	0.322037	0.173711	-0.569318	-0.242313	0.081987	-0.126698
ENSMUSG00000030220	0.140054	0.438036	-0.338593	-0.134926	0.374317	0.232609
ENSMUSG00000030224	0.021660	-0.081594	0.212545	0.166619	0.787602	-0.565532
ENSMUSG00000030225	0.587757	1.002676	0.040294	0.055574	0.139817	-0.002440
ENSMUSG00000030228	-0.397771	0.328800	-0.045992	-0.587014	0.064116	0.449772
ENSMUSG00000030230	0.078344	-0.778378	0.015467	-0.282907	-0.394437	0.561057
ENSMUSG00000030231	-0.202273	-0.136227	-0.544768	0.174438	0.185804	0.186313
ENSMUSG00000030232	-0.212186	0.369373	-0.100562	-0.210753	-0.045937	0.118640
ENSMUSG00000030235	-0.621256	-0.158253	0.307535	-0.315998	0.209710	0.485524
ENSMUSG00000030236	0.145930	-0.352316	-0.367058	-0.479934	0.696631	-0.433154
ENSMUSG00000030237	-0.109457	0.111124	0.828933	0.194508	0.875093	0.648801
ENSMUSG00000030244	0.607221	0.113041	0.394564	0.631826	0.195069	-0.734656
ENSMUSG00000030246	-0.452143	-0.303853	-0.692149	0.463603	-0.479296	0.352245
ENSMUSG00000030247	0.526363	0.239108	0.371274	-0.421431	0.291623	-0.176018
ENSMUSG00000030249	-0.535518	-0.603842	0.040619	0.010816	0.425693	0.538061
ENSMUSG00000030254	-0.452868	-0.490703	-0.002605	-0.057236	-0.222379	0.332397
ENSMUSG00000030255	-0.539612	-0.321104	-0.049184	-0.878066	-0.093204	0.367764
ENSMUSG00000030256	0.319660	0.149191	0.574333	-0.504720	-0.195602	0.197500
ENSMUSG00000030257	0.837551	0.283792	-0.577694	-0.137027	0.366530	0.671659
ENSMUSG00000030265	0.265957	-0.612912	-0.033444	-0.928372	-0.891463	-0.976557
ENSMUSG00000030268	0.117846	0.320378	0.489307	-0.486321	0.004649	0.216001
ENSMUSG00000030269	0.561460	-0.486922	-0.428465	-0.047615	0.006102	0.132812
ENSMUSG00000030271	-0.277058	-0.478027	-0.031625	0.153520	-0.127099	-0.418772
ENSMUSG00000030272	0.231295	-0.049313	-0.006580	-0.239380	-0.056773	-0.174225
ENSMUSG00000030275	-0.105743	0.101603	-0.326124	0.015983	-0.823888	-0.067817
ENSMUSG00000030276	-0.352219	0.188732	0.595232	0.392771	-0.827211	-0.103035
ENSMUSG00000030278	-0.114534	0.179174	0.091436	0.066536	-0.186959	-0.136614
ENSMUSG00000030281	0.068016	0.494200	-0.059620	-0.276624	-0.331577	0.373617
ENSMUSG00000030282	0.003046	-0.196271	0.294943	-0.288460	-0.001748	-0.134568
ENSMUSG00000030283	0.287701	0.259361	-0.416347	0.630189	-0.445594	0.321418
ENSMUSG00000030286	-0.339583	0.581375	0.340786	-0.009408	0.212090	-0.397632
ENSMUSG00000030287	0.044841	-0.063877	0.015503	0.151496	-0.010702	-0.065732
ENSMUSG00000030298	-0.036078	0.247023	0.133730	-0.797453	0.119367	-0.625421
ENSMUSG00000030302	-0.101023	-0.229977	-0.445820	-0.038733	-0.072492	-0.067974
ENSMUSG00000030303	0.015207	-0.740242	0.183481	0.527308	-0.168772	-0.121267
ENSMUSG00000030307	-0.098430	-0.122465	-0.380329	0.191641	-0.108632	-0.049476
ENSMUSG00000030310	-0.287900	-0.506426	0.624295	-0.286387	0.270544	0.152730
ENSMUSG00000030313	-0.036004	-0.631659	0.348769	0.202135	-0.209162	-0.812974
ENSMUSG00000030314	-0.177716	0.067818	0.306645	-0.178782	0.396314	0.812569
ENSMUSG00000030323	0.062358	0.307596	-0.553066	-0.195120	-0.525388	0.089415
ENSMUSG00000030324	0.200279	0.840882	-0.168324	-0.169854	-0.710758	0.023351
ENSMUSG00000030327	0.352708	0.227614	-0.755741	-0.186862	0.397102	0.111906
ENSMUSG00000030329	-0.067389	-0.222930	-0.292578	-0.158846	0.349812	0.157561
ENSMUSG00000030330	-0.143130	0.018254	0.231654	0.059819	0.047362	-0.214862
ENSMUSG00000030335	0.214960	0.208342	-0.385599	-0.135195	0.223344	0.332676
ENSMUSG00000030336	0.368326	-0.528311	0.384846	-0.099185	0.023645	-0.244972
ENSMUSG00000030337	-0.203604	0.175952	0.623166	-0.317701	-0.015699	-0.958681
ENSMUSG00000030339	0.300681	0.270585	0.286189	-0.781229	-0.437886	-0.120065
ENSMUSG00000030340	0.088986	-0.604661	-1.255964	-0.608683	-0.951450	-0.959596
ENSMUSG00000030341	0.379533	0.153978	0.384093	-0.259233	-0.399280	-0.277253
ENSMUSG00000030342	-0.064283	0.106336	0.298494	0.738159	-0.398902	-0.400963
ENSMUSG00000030346	0.362053	0.415705	-0.181702	-0.124554	0.159447	0.227332
ENSMUSG00000030353	0.195332	0.114426	-0.347033	0.421481	-0.319871	-0.357428
ENSMUSG00000030357	0.225808	-0.294772	0.073004	-0.345572	0.459541	0.320004
ENSMUSG00000030376	-0.066840	0.287048	0.361844	-0.289680	0.412946	-0.533031
ENSMUSG00000030378	-0.111503	-0.179622	-0.114308	0.242365	0.229317	-0.028015
ENSMUSG00000030382	-0.025766	-0.371343	0.137619	0.078676	-0.690455	0.326755
ENSMUSG00000030393	0.313664	0.000894	-0.324861	0.256132	-0.062473	-0.099709
ENSMUSG00000030397	-0.007367	-0.639537	-0.274913	-0.487996	0.189043	-0.399340
ENSMUSG00000030399	0.039274	-0.003648	-0.231222	-0.319213	-0.244062	0.855051
ENSMUSG00000030400	-0.083686	-0.153128	0.052296	0.773444	0.428632	0.063335
ENSMUSG00000030403	-0.197606	-0.386235	0.310582	-0.076470	-0.391055	-0.089517
ENSMUSG00000030406	-0.201586	0.279826	0.111060	-0.621148	-0.093615	0.173440
ENSMUSG00000030409	0.229105	0.245649	-0.021616	0.229314	-0.270488	-0.128402
ENSMUSG00000030413	-0.221126	0.010560	0.084232	-0.861084	0.123061	-0.225267
ENSMUSG00000030427	0.379366	0.386247	0.116460	0.259161	0.443311	0.053106
ENSMUSG00000030428	0.090917	1.122237	-0.389071	-0.037466	0.039599	-0.234859
ENSMUSG00000030432	-0.246823	-0.200559	0.027183	0.373723	-0.119589	-0.297970
ENSMUSG00000030435	0.115196	-0.325843	0.215210	0.245521	-0.154346	0.079363
ENSMUSG00000030443	-0.035293	0.128832	0.198480	-0.166293	-0.122425	0.100694
ENSMUSG00000030446	-0.247300	0.170644	0.258208	-0.125267	0.135025	-0.458630
ENSMUSG00000030447	0.068450	0.846078	0.304819	-0.419310	0.150882	-0.149439
ENSMUSG00000030450	-0.241917	-0.137017	-0.025019	0.330605	0.476871	-0.306820
ENSMUSG00000030451	-0.564187	0.152070	0.287509	0.286994	-0.229590	0.267823
ENSMUSG00000030452	0.779106	0.332589	-0.072572	0.071681	0.943022	-0.446700
ENSMUSG00000030468	0.588277	0.258139	0.396509	0.129640	-0.191074	-0.071590
ENSMUSG00000030474	0.236744	-0.253683	-0.680602	-0.282457	0.444674	-0.812457
ENSMUSG00000030483	-0.007867	0.352519	-0.109949	-0.298334	0.272585	0.338224
ENSMUSG00000030484	-0.563511	0.360432	0.322372	0.734404	0.470406	0.169662
ENSMUSG00000030492	0.154583	-0.008924	0.087887	0.237124	-0.253916	0.101808
ENSMUSG00000030493	-0.235889	0.437959	0.416025	0.338564	-0.152296	0.316393
ENSMUSG00000030494	-0.240138	0.193128	-0.049183	0.190744	0.018879	0.194936
ENSMUSG00000030495	0.122192	-1.031172	0.013028	-0.310420	0.037120	0.157400
ENSMUSG00000030498	-0.209710	-0.448771	0.750199	0.305233	0.060571	0.028455
ENSMUSG00000030500	-0.017279	0.080672	0.077750	0.064652	-0.101346	-0.069096
ENSMUSG00000030505	0.189482	-0.226056	0.607197	0.120964	0.152926	0.497702
ENSMUSG00000030509	-0.116544	0.570951	0.480854	0.637486	-0.166965	-1.033743
ENSMUSG00000030510	-0.185198	-0.300261	0.043537	-0.047095	-0.126652	-0.350945
ENSMUSG00000030512	-0.004835	-0.423388	-0.299973	-0.603044	0.376451	-0.755548
ENSMUSG00000030515	-0.138038	0.220574	0.189980	0.434005	-0.985090	-0.637733
ENSMUSG00000030516	-0.278354	0.069788	0.075772	0.297413	0.000383	0.070836
ENSMUSG00000030521	0.400549	0.112568	0.479012	-0.073967	0.442749	0.155313
ENSMUSG00000030523	-0.232804	0.093205	0.084841	-0.021277	-0.269392	0.389352
ENSMUSG00000030525	-0.185651	0.065188	0.097353	0.400907	0.060199	0.596914
ENSMUSG00000030528	-0.195346	0.005922	0.458746	-0.152257	0.312091	-0.237075
ENSMUSG00000030530	-0.108516	-0.172896	-0.073070	-0.008041	-0.098506	-0.174589
ENSMUSG00000030532	0.409774	0.470646	-0.050534	-0.096956	-0.545784	0.204056
ENSMUSG00000030536	0.239219	0.288238	0.313199	-0.037995	-0.793964	-0.074303
ENSMUSG00000030539	-0.662412	0.053487	-0.705732	-0.324290	-0.297772	-0.307513
ENSMUSG00000030541	-0.433560	0.098922	-0.369448	-0.646564	-0.444794	0.464391
ENSMUSG00000030546	-0.277812	-0.305721	0.107405	-0.333004	-0.046890	0.334086
ENSMUSG00000030549	0.332316	-0.011869	0.107697	-0.472063	0.356510	0.172802
ENSMUSG00000030557	0.146955	1.026556	-0.005462	0.048218	-0.218875	-0.109003
ENSMUSG00000030559	0.047652	-0.266202	-0.171930	-0.139313	-0.319006	0.169464
ENSMUSG00000030560	-0.249990	-0.305482	0.309914	0.326430	0.130550	0.561187
ENSMUSG00000030562	-0.910973	-0.553292	-0.156501	0.464221	-0.213350	0.454633
ENSMUSG00000030577	0.346517	-0.315088	0.581180	-0.512703	0.703484	-0.666212
ENSMUSG00000030579	0.308272	0.076784	-0.018626	-0.268462	-0.066461	-0.166625
ENSMUSG00000030584	-0.201436	0.155198	-0.008404	-0.142488	0.485411	-0.256931
ENSMUSG00000030589	-0.695175	0.542210	-0.559875	-0.098701	0.340267	-0.501571
ENSMUSG00000030591	0.153583	-0.355434	-0.090888	-0.325546	0.172644	-0.212719
ENSMUSG00000030592	-0.410773	-0.532605	0.045475	0.113225	-0.801278	0.095142
ENSMUSG00000030595	0.527793	0.364602	0.073484	-0.303947	0.308488	-0.210621
ENSMUSG00000030598	-0.009233	0.604353	-0.236009	-0.099776	0.231098	-0.144740
ENSMUSG00000030600	-0.281124	0.055087	-0.326295	-0.067916	0.155253	0.108526
ENSMUSG00000030602	-0.390747	0.198255	-0.156228	-0.062128	0.088491	0.121459
ENSMUSG00000030603	0.312771	-0.271978	0.818041	-0.282432	0.920451	-0.272802
ENSMUSG00000030605	0.786356	0.068014	-0.057937	0.012660	0.103027	0.086309
ENSMUSG00000030607	0.180378	-0.407858	0.240382	0.531648	0.299694	-0.392802
ENSMUSG00000030610	-0.665696	-0.416744	-0.342393	0.200556	0.024476	-0.232093
ENSMUSG00000030612	-0.033876	-0.035822	0.161783	0.189103	-0.057387	0.540629
ENSMUSG00000030614	0.205131	0.041229	0.316800	0.013925	0.440232	-0.091360
ENSMUSG00000030616	0.019879	0.135418	0.069585	0.230135	-0.062468	0.316267
ENSMUSG00000030619	-0.033656	0.144074	-0.547146	-0.087052	-0.200964	0.029895
ENSMUSG00000030621	0.599376	0.041746	-0.589660	-0.555102	-0.593293	-0.509382
ENSMUSG00000030630	-0.694406	0.085682	-0.180582	0.412881	0.681397	0.349350
ENSMUSG00000030638	-0.180142	-0.758720	0.187935	-0.470407	0.032981	-0.199904
ENSMUSG00000030643	-0.077262	-0.087777	0.283314	0.259104	-0.412311	-0.116922
ENSMUSG00000030647	0.053216	0.244417	-0.232230	-0.606410	0.217086	0.285654
ENSMUSG00000030649	-0.503300	-0.207989	0.596802	0.209003	-0.305157	-0.246250
ENSMUSG00000030651	0.075920	-0.832457	0.528863	-0.793978	0.195298	0.686675
ENSMUSG00000030652	0.665722	0.156272	0.064191	0.023643	0.308958	0.081101
ENSMUSG00000030653	-0.039264	-0.238766	-0.218400	-0.133832	0.439003	-0.446193
ENSMUSG00000030655	0.606938	0.359696	-0.110451	-0.093467	0.013872	-0.128290
ENSMUSG00000030657	0.242015	-0.297782	0.157563	-0.408265	0.167813	-0.205779
ENSMUSG00000030660	0.325409	0.428414	0.127516	-0.012470	-0.765754	-0.417339
ENSMUSG00000030666	-0.199615	-0.194064	-0.111726	-0.566815	0.061520	-0.158945
ENSMUSG00000030669	-0.568246	-0.166240	0.072440	-0.002267	-0.189466	-0.678814
ENSMUSG00000030670	0.619325	0.343090	-0.564341	0.784171	0.319750	-0.060350
ENSMUSG00000030671	-0.724708	0.060329	-0.123230	0.015095	-0.147044	0.351600
ENSMUSG00000030672	0.191658	-0.035586	0.090270	0.095768	-0.170570	0.557779
ENSMUSG00000030674	-0.280040	-0.943037	0.374899	-0.106017	-0.060369	0.536058
ENSMUSG00000030677	0.041480	-0.388863	0.096973	-0.358049	0.457086	-0.006357
ENSMUSG00000030681	0.083052	-0.102413	0.080109	-0.009051	-0.319116	0.074793
ENSMUSG00000030682	-0.429829	0.240905	0.739924	-0.259690	0.124862	0.313025
ENSMUSG00000030685	-0.035459	-0.318968	0.282204	-0.078305	0.171290	0.316621
ENSMUSG00000030688	-0.484348	0.443693	-0.575922	0.410426	-0.065222	-0.127765
ENSMUSG00000030695	0.178589	-0.291743	-0.350149	0.317079	-0.664395	-0.596686
ENSMUSG00000030697	0.147623	0.549208	-0.181344	0.206779	-0.403381	0.016872
ENSMUSG00000030703	0.157145	0.370897	0.276367	-0.068587	0.693623	0.469268
ENSMUSG00000030704	-0.073178	0.535896	-1.016967	0.594905	-0.217144	-0.671934
ENSMUSG00000030706	-0.135600	-0.080713	-0.142455	0.100299	0.105994	-0.277700
ENSMUSG00000030711	0.007659	0.438875	0.347039	0.331489	-0.067406	-0.493863
ENSMUSG00000030714	0.305078	-0.632149	-0.514364	-0.218339	-0.262646	-0.427865
ENSMUSG00000030718	0.664086	-0.000814	-0.324609	0.147992	-0.698865	0.458090
ENSMUSG00000030720	-0.537650	-0.133211	0.252523	-1.259750	-0.334881	0.237889
ENSMUSG00000030724	0.137585	0.034466	-0.329909	0.469837	0.118702	-0.376753
ENSMUSG00000030725	-0.255683	-0.251767	-0.365084	-0.030000	-0.296123	0.341058
ENSMUSG00000030726	0.612306	0.253219	-0.235806	-0.053070	-0.040942	0.312548
ENSMUSG00000030729	-0.450757	-0.353695	-0.114501	-0.064620	-0.434443	0.174030
ENSMUSG00000030730	0.284797	0.047846	-0.202325	-0.354303	0.249438	-0.447668
ENSMUSG00000030733	0.009928	-0.189524	-0.285304	0.629386	-0.218672	-0.141237
ENSMUSG00000030737	0.202477	-0.059616	0.645936	-0.308356	0.353758	-0.041400
ENSMUSG00000030738	-0.280854	-0.272886	0.604735	0.554053	0.279428	0.173126
ENSMUSG00000030739	0.152654	0.019980	0.257185	-0.928144	0.248036	0.749298
ENSMUSG00000030742	-0.332844	-0.247049	-0.376753	0.064124	-0.103243	0.406509
ENSMUSG00000030744	-0.143051	0.609782	0.234859	0.014827	0.050289	0.117432
ENSMUSG00000030745	0.404110	-0.260410	-0.107217	-0.464010	-0.062398	-0.036346
ENSMUSG00000030747	0.187819	0.282111	-0.118701	0.068314	0.069142	-0.182266
ENSMUSG00000030748	0.379605	0.510025	0.010091	0.195776	0.684338	0.176466
ENSMUSG00000030750	0.674342	-0.553419	-0.182296	0.140303	-0.417993	0.185971
ENSMUSG00000030751	0.100755	0.256405	0.174888	-0.200472	0.736866	-0.048850
ENSMUSG00000030752	-0.184875	-0.139870	0.328635	0.197365	0.062206	0.036530
ENSMUSG00000030754	-0.240240	0.626615	-0.273691	-0.222782	0.186798	-0.148265
ENSMUSG00000030759	-0.254023	0.417789	-0.199894	0.025495	-0.409994	-0.093279
ENSMUSG00000030760	0.232098	-0.045865	-0.248294	0.595694	-0.324348	-0.020300
ENSMUSG00000030761	0.006615	0.029682	-0.326616	-0.010439	-0.234850	0.443604
ENSMUSG00000030762	-0.204366	-0.217930	0.126603	0.079456	-0.037773	-0.034167
ENSMUSG00000030766	-0.028006	0.182637	0.222481	-0.592306	-0.047955	-0.636685
ENSMUSG00000030768	0.323957	0.373569	0.260150	-0.248342	0.472601	-0.173216
ENSMUSG00000030769	0.398256	0.069597	-0.126225	0.266001	-0.443413	-0.261993
ENSMUSG00000030770	-0.197138	0.192637	-0.315893	0.168759	0.048929	-0.052008
ENSMUSG00000030774	-0.110291	0.212784	-0.198338	0.312051	0.859160	-0.261306
ENSMUSG00000030775	0.590873	0.194156	-0.143289	-0.436423	0.252947	-0.189326
ENSMUSG00000030779	-0.002621	-0.492571	-0.031080	-0.265380	0.544894	-0.035872
ENSMUSG00000030781	-0.228818	0.212774	0.432796	-0.168218	0.063642	-0.082606
ENSMUSG00000030785	-0.252667	-0.271863	0.223417	-0.231974	0.097227	-0.090443
ENSMUSG00000030786	-0.183170	-0.237445	0.222133	-0.223888	0.811667	0.351879
ENSMUSG00000030787	-0.253023	0.550706	0.414814	-0.189161	-0.100662	0.161357
ENSMUSG00000030789	-0.215758	-0.720453	0.625282	0.378498	0.241230	-0.456601
ENSMUSG00000030790	-0.130441	0.298674	-0.434436	-0.214391	-0.139631	0.263344
ENSMUSG00000030793	-0.706574	-0.518030	0.008331	0.571455	-0.215967	0.392116
ENSMUSG00000030795	0.545153	0.023749	0.165060	-0.579727	-0.207252	-0.001923
ENSMUSG00000030796	0.051878	-0.328761	0.283389	-0.276242	0.105120	-0.078784
ENSMUSG00000030801	-0.416472	-0.208234	-0.256707	0.192658	-0.197680	0.185904
ENSMUSG00000030802	0.034754	-0.043086	0.387666	-0.555338	-0.708601	0.151482
ENSMUSG00000030805	0.100027	-0.296699	-0.279842	-0.345384	-0.046810	0.435235
ENSMUSG00000030806	-0.345554	0.280825	-0.160115	0.006268	0.431194	0.515953
ENSMUSG00000030811	0.149891	0.287071	0.312503	-0.099651	0.177650	-0.382438
ENSMUSG00000030814	-0.242979	-0.128116	0.169008	-0.573127	-0.219346	-0.010702
ENSMUSG00000030815	-0.331205	-0.604934	-0.160122	-0.234766	-0.160888	-1.076110
ENSMUSG00000030816	0.040384	-0.130260	0.078473	-0.327539	-0.598167	-0.347302
ENSMUSG00000030823	-0.218580	-0.544560	-0.066170	-0.277451	-0.298128	0.177634
ENSMUSG00000030824	0.321283	0.240895	0.194516	0.530764	0.752851	-0.028112
ENSMUSG00000030825	0.176397	0.237119	-0.318191	0.214350	-0.336518	0.781642
ENSMUSG00000030826	-0.050279	0.428813	0.187883	-0.720542	-0.163728	-0.696810
ENSMUSG00000030827	-0.180583	-0.384507	-0.505780	-0.275625	-0.761052	-0.599194
ENSMUSG00000030830	0.069775	-0.393858	0.137333	-0.112267	0.133589	0.289148
ENSMUSG00000030834	0.546752	0.064885	0.141798	-0.155246	0.171171	0.224969
ENSMUSG00000030842	-0.276452	-0.497766	0.055449	0.167769	-0.346812	0.018364
